Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
                0.00    0.00     114/643         std::remove_reference<HCNode*&>::type&& std::move<HCNode*&>(HCNode*&) [85]
                0.00    0.00      57/279         std::remove_reference<HCNodePtrComp&>::type&& std::move<HCNodePtrComp&>(HCNodePtrComp&) [90]
                0.00    0.00      57/57          __gnu_cxx::__ops::_Iter_comp_val<HCNodePtrComp>::_Iter_comp_val(HCNodePtrComp) [102]
                0.00    0.00      57/57          __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >::operator-(long) const [104]
                0.00    0.00      57/1146        __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >::operator*() const [83]
                0.00    0.00      57/174         __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >::difference_type __gnu_cxx::operator-<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > > const&, __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > > const&) [93]
                0.00    0.00      57/112         void std::__push_heap<__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, long, HCNode*, __gnu_cxx::__ops::_Iter_comp_val<HCNodePtrComp> >(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, long, long, HCNode*, __gnu_cxx::__ops::_Iter_comp_val<HCNodePtrComp>&) [99]
-----------------------------------------------
                0.00    0.00      56/56          HCTree::build(std::vector<int, std::allocator<int> > const&) [184]
[113]    0.0    0.00    0.00      56         std::priority_queue<HCNode*, std::vector<HCNode*, std::allocator<HCNode*> >, HCNodePtrComp>::pop() [113]
                0.00    0.00      56/119         std::vector<HCNode*, std::allocator<HCNode*> >::end() [97]
                0.00    0.00      56/56          void std::pop_heap<__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, HCNodePtrComp>(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, HCNodePtrComp) [117]
                0.00    0.00      56/119         std::vector<HCNode*, std::allocator<HCNode*> >::begin() [98]
                0.00    0.00      56/56          std::vector<HCNode*, std::allocator<HCNode*> >::pop_back() [116]
-----------------------------------------------
                0.00    0.00      56/56          void std::allocator_traits<std::allocator<HCNode*> >::destroy<HCNode*>(std::allocator<HCNode*>&, HCNode**) [115]
[114]    0.0    0.00    0.00      56         void std::__new_allocator<HCNode*>::destroy<HCNode*>(HCNode**) [114]
-----------------------------------------------
                0.00    0.00      56/56          std::vector<HCNode*, std::allocator<HCNode*> >::pop_back() [116]
[115]    0.0    0.00    0.00      56         void std::allocator_traits<std::allocator<HCNode*> >::destroy<HCNode*>(std::allocator<HCNode*>&, HCNode**) [115]
                0.00    0.00      56/56          void std::__new_allocator<HCNode*>::destroy<HCNode*>(HCNode**) [114]
-----------------------------------------------
                0.00    0.00      56/56          std::priority_queue<HCNode*, std::vector<HCNode*, std::allocator<HCNode*> >, HCNodePtrComp>::pop() [113]
[116]    0.0    0.00    0.00      56         std::vector<HCNode*, std::allocator<HCNode*> >::pop_back() [116]
                0.00    0.00      56/56          void std::allocator_traits<std::allocator<HCNode*> >::destroy<HCNode*>(std::allocator<HCNode*>&, HCNode**) [115]
-----------------------------------------------
                0.00    0.00      56/56          std::priority_queue<HCNode*, std::vector<HCNode*, std::allocator<HCNode*> >, HCNodePtrComp>::pop() [113]
[117]    0.0    0.00    0.00      56         void std::pop_heap<__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, HCNodePtrComp>(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, HCNodePtrComp) [117]
                0.00    0.00      56/174         __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >::difference_type __gnu_cxx::operator-<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > > const&, __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > > const&) [93]
                0.00    0.00      55/279         std::remove_reference<HCNodePtrComp&>::type&& std::move<HCNodePtrComp&>(HCNodePtrComp&) [90]
                0.00    0.00      55/55          __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >::operator--() [118]
                0.00    0.00      55/55          __gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp>::_Iter_comp_iter(HCNodePtrComp) [120]
                0.00    0.00      55/55          void std::__pop_heap<__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, __gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp> >(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, __gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp>&) [121]
-----------------------------------------------
                0.00    0.00      55/55          void std::pop_heap<__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, HCNodePtrComp>(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, HCNodePtrComp) [117]
[118]    0.0    0.00    0.00      55         __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >::operator--() [118]
-----------------------------------------------
                0.00    0.00      55/55          void std::__adjust_heap<__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, long, HCNode*, __gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp> >(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, long, long, HCNode*, __gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp>) [122]
[119]    0.0    0.00    0.00      55         __gnu_cxx::__ops::_Iter_comp_val<HCNodePtrComp>::_Iter_comp_val(__gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp>&&) [119]
                0.00    0.00      55/279         std::remove_reference<HCNodePtrComp&>::type&& std::move<HCNodePtrComp&>(HCNodePtrComp&) [90]
-----------------------------------------------
                0.00    0.00      55/55          void std::pop_heap<__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, HCNodePtrComp>(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, HCNodePtrComp) [117]
[120]    0.0    0.00    0.00      55         __gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp>::_Iter_comp_iter(HCNodePtrComp) [120]
                0.00    0.00      55/279         std::remove_reference<HCNodePtrComp&>::type&& std::move<HCNodePtrComp&>(HCNodePtrComp&) [90]
-----------------------------------------------
                0.00    0.00      55/55          void std::pop_heap<__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, HCNodePtrComp>(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, HCNodePtrComp) [117]
[121]    0.0    0.00    0.00      55         void std::__pop_heap<__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, __gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp> >(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, __gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp>&) [121]
                0.00    0.00     165/643         std::remove_reference<HCNode*&>::type&& std::move<HCNode*&>(HCNode*&) [85]
                0.00    0.00     165/1146        __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >::operator*() const [83]
                0.00    0.00      55/174         __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >::difference_type __gnu_cxx::operator-<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > > const&, __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > > const&) [93]
                0.00    0.00      55/55          void std::__adjust_heap<__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, long, HCNode*, __gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp> >(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, long, long, HCNode*, __gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp>) [122]
-----------------------------------------------
                0.00    0.00      55/55          void std::__pop_heap<__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, __gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp> >(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, __gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp>&) [121]
[122]    0.0    0.00    0.00      55         void std::__adjust_heap<__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, long, HCNode*, __gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp> >(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, long, long, HCNode*, __gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp>) [122]
                0.00    0.00     558/924         __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >::operator+(long) const [84]
                0.00    0.00     294/1146        __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >::operator*() const [83]
                0.00    0.00     202/643         std::remove_reference<HCNode*&>::type&& std::move<HCNode*&>(HCNode*&) [85]
                0.00    0.00     132/132         bool __gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp>::operator()<__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > > >(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >) [95]
                0.00    0.00      55/55          std::remove_reference<__gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp>&>::type&& std::move<__gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp>&>(__gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp>&) [123]
                0.00    0.00      55/55          __gnu_cxx::__ops::_Iter_comp_val<HCNodePtrComp>::_Iter_comp_val(__gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp>&&) [119]
                0.00    0.00      55/112         void std::__push_heap<__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, long, HCNode*, __gnu_cxx::__ops::_Iter_comp_val<HCNodePtrComp> >(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, long, long, HCNode*, __gnu_cxx::__ops::_Iter_comp_val<HCNodePtrComp>&) [99]
-----------------------------------------------
                0.00    0.00      55/55          void std::__adjust_heap<__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, long, HCNode*, __gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp> >(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, long, long, HCNode*, __gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp>) [122]
[123]    0.0    0.00    0.00      55         std::remove_reference<__gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp>&>::type&& std::move<__gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp>&>(__gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp>&) [123]
-----------------------------------------------
                0.00    0.00      24/53          std::vector<HCNode*, std::allocator<HCNode*> >::_M_check_len(unsigned long, char const*) const [150]
                0.00    0.00      29/53          std::priority_queue<HCNode*, std::vector<HCNode*, std::allocator<HCNode*> >, HCNodePtrComp>::size() const [126]
[124]    0.0    0.00    0.00      53         std::vector<HCNode*, std::allocator<HCNode*> >::size() const [124]
-----------------------------------------------
                0.00    0.00      36/36          HCNode** std::__relocate_a<HCNode**, HCNode**, std::allocator<HCNode*> >(HCNode**, HCNode**, HCNode**, std::allocator<HCNode*>&) [140]
[125]    0.0    0.00    0.00      36         HCNode** std::__niter_base<HCNode**>(HCNode**) [125]
-----------------------------------------------
                0.00    0.00      29/29          HCTree::build(std::vector<int, std::allocator<int> > const&) [184]
[126]    0.0    0.00    0.00      29         std::priority_queue<HCNode*, std::vector<HCNode*, std::allocator<HCNode*> >, HCNodePtrComp>::size() const [126]
                0.00    0.00      29/53          std::vector<HCNode*, std::allocator<HCNode*> >::size() const [124]
-----------------------------------------------
                0.00    0.00      29/29          HCTree::build(std::vector<int, std::allocator<int> > const&) [184]
[127]    0.0    0.00    0.00      29         std::vector<HCNode*, std::allocator<HCNode*> >::operator[](unsigned long) [127]
-----------------------------------------------
                0.00    0.00       7/20          std::__new_allocator<HCNode*>::allocate(unsigned long, void const*) [146]
                0.00    0.00      13/20          std::__new_allocator<HCNode*>::max_size() const [132]
[128]    0.0    0.00    0.00      20         std::__new_allocator<HCNode*>::_M_max_size() const [128]
-----------------------------------------------
                0.00    0.00       1/19          std::vector<HCNode*, std::allocator<HCNode*> >::_M_fill_initialize(unsigned long, HCNode* const&) [208]
                0.00    0.00       2/19          std::vector<HCNode*, std::allocator<HCNode*> >::_M_move_assign(std::vector<HCNode*, std::allocator<HCNode*> >&&, std::integral_constant<bool, true>) [206]
                0.00    0.00       4/19          std::vector<HCNode*, std::allocator<HCNode*> >::~vector() [159]
                0.00    0.00      12/19          void std::vector<HCNode*, std::allocator<HCNode*> >::_M_realloc_insert<HCNode* const&>(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, HCNode* const&) [153]
[129]    0.0    0.00    0.00      19         std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_M_get_Tp_allocator() [129]
-----------------------------------------------
                0.00    0.00       1/14          std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [212]
                0.00    0.00      13/14          std::vector<HCNode*, std::allocator<HCNode*> >::_S_max_size(std::allocator<HCNode*> const&) [134]
[130]    0.0    0.00    0.00      14         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [130]
-----------------------------------------------
                0.00    0.00       1/13          std::_Vector_base<HCNode*, std::allocator<HCNode*> >::get_allocator() const [187]
                0.00    0.00      12/13          std::vector<HCNode*, std::allocator<HCNode*> >::max_size() const [135]
[131]    0.0    0.00    0.00      13         std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_M_get_Tp_allocator() const [131]
-----------------------------------------------
                0.00    0.00      13/13          std::allocator_traits<std::allocator<HCNode*> >::max_size(std::allocator<HCNode*> const&) [133]
[132]    0.0    0.00    0.00      13         std::__new_allocator<HCNode*>::max_size() const [132]
                0.00    0.00      13/20          std::__new_allocator<HCNode*>::_M_max_size() const [128]
-----------------------------------------------
                0.00    0.00      13/13          std::vector<HCNode*, std::allocator<HCNode*> >::_S_max_size(std::allocator<HCNode*> const&) [134]
[133]    0.0    0.00    0.00      13         std::allocator_traits<std::allocator<HCNode*> >::max_size(std::allocator<HCNode*> const&) [133]
                0.00    0.00      13/13          std::__new_allocator<HCNode*>::max_size() const [132]
-----------------------------------------------
                0.00    0.00       1/13          std::vector<HCNode*, std::allocator<HCNode*> >::_S_check_init_len(unsigned long, std::allocator<HCNode*> const&) [207]
                0.00    0.00      12/13          std::vector<HCNode*, std::allocator<HCNode*> >::max_size() const [135]
[134]    0.0    0.00    0.00      13         std::vector<HCNode*, std::allocator<HCNode*> >::_S_max_size(std::allocator<HCNode*> const&) [134]
                0.00    0.00      13/13          std::allocator_traits<std::allocator<HCNode*> >::max_size(std::allocator<HCNode*> const&) [133]
                0.00    0.00      13/14          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [130]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<HCNode*, std::allocator<HCNode*> >::_M_check_len(unsigned long, char const*) const [150]
[135]    0.0    0.00    0.00      12         std::vector<HCNode*, std::allocator<HCNode*> >::max_size() const [135]
                0.00    0.00      12/13          std::vector<HCNode*, std::allocator<HCNode*> >::_S_max_size(std::allocator<HCNode*> const&) [134]
                0.00    0.00      12/13          std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_M_get_Tp_allocator() const [131]
-----------------------------------------------
                0.00    0.00      12/12          void std::vector<HCNode*, std::allocator<HCNode*> >::_M_realloc_insert<HCNode* const&>(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, HCNode* const&) [153]
[136]    0.0    0.00    0.00      12         std::vector<HCNode*, std::allocator<HCNode*> >::_S_relocate(HCNode**, HCNode**, HCNode**, std::allocator<HCNode*>&) [136]
                0.00    0.00      12/12          std::vector<HCNode*, std::allocator<HCNode*> >::_S_do_relocate(HCNode**, HCNode**, HCNode**, std::allocator<HCNode*>&, std::integral_constant<bool, true>) [137]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<HCNode*, std::allocator<HCNode*> >::_S_relocate(HCNode**, HCNode**, HCNode**, std::allocator<HCNode*>&) [136]
[137]    0.0    0.00    0.00      12         std::vector<HCNode*, std::allocator<HCNode*> >::_S_do_relocate(HCNode**, HCNode**, HCNode**, std::allocator<HCNode*>&, std::integral_constant<bool, true>) [137]
                0.00    0.00      12/12          HCNode** std::__relocate_a<HCNode**, HCNode**, std::allocator<HCNode*> >(HCNode**, HCNode**, HCNode**, std::allocator<HCNode*>&) [140]
-----------------------------------------------
                0.00    0.00      12/12          void std::vector<HCNode*, std::allocator<HCNode*> >::_M_realloc_insert<HCNode* const&>(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, HCNode* const&) [153]
[138]    0.0    0.00    0.00      12         std::vector<HCNode*, std::allocator<HCNode*> >::_S_use_relocate() [138]
                0.00    0.00      12/12          std::vector<HCNode*, std::allocator<HCNode*> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [139]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<HCNode*, std::allocator<HCNode*> >::_S_use_relocate() [138]
[139]    0.0    0.00    0.00      12         std::vector<HCNode*, std::allocator<HCNode*> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [139]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<HCNode*, std::allocator<HCNode*> >::_S_do_relocate(HCNode**, HCNode**, HCNode**, std::allocator<HCNode*>&, std::integral_constant<bool, true>) [137]
[140]    0.0    0.00    0.00      12         HCNode** std::__relocate_a<HCNode**, HCNode**, std::allocator<HCNode*> >(HCNode**, HCNode**, HCNode**, std::allocator<HCNode*>&) [140]
                0.00    0.00      36/36          HCNode** std::__niter_base<HCNode**>(HCNode**) [125]
                0.00    0.00      12/12          std::enable_if<std::__is_bitwise_relocatable<HCNode*, void>::value, HCNode**>::type std::__relocate_a_1<HCNode*, HCNode*>(HCNode**, HCNode**, HCNode**, std::allocator<HCNode*>&) [141]
-----------------------------------------------
                0.00    0.00      12/12          HCNode** std::__relocate_a<HCNode**, HCNode**, std::allocator<HCNode*> >(HCNode**, HCNode**, HCNode**, std::allocator<HCNode*>&) [140]
[141]    0.0    0.00    0.00      12         std::enable_if<std::__is_bitwise_relocatable<HCNode*, void>::value, HCNode**>::type std::__relocate_a_1<HCNode*, HCNode*>(HCNode**, HCNode**, HCNode**, std::allocator<HCNode*>&) [141]
-----------------------------------------------
                0.00    0.00       4/10          std::_Vector_base<HCNode*, std::allocator<HCNode*> >::~_Vector_base() [157]
                0.00    0.00       6/10          void std::vector<HCNode*, std::allocator<HCNode*> >::_M_realloc_insert<HCNode* const&>(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, HCNode* const&) [153]
[142]    0.0    0.00    0.00      10         std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_M_deallocate(HCNode**, unsigned long) [142]
                0.00    0.00       7/7           std::allocator_traits<std::allocator<HCNode*> >::deallocate(std::allocator<HCNode*>&, HCNode**, unsigned long) [148]
-----------------------------------------------
                0.00    0.00       1/7           HCTree::HCTree() [185]
                0.00    0.00       1/7           std::vector<HCNode*, std::allocator<HCNode*> >::_S_check_init_len(unsigned long, std::allocator<HCNode*> const&) [207]
                0.00    0.00       1/7           std::vector<HCNode*, std::allocator<HCNode*> >::_M_move_assign(std::vector<HCNode*, std::allocator<HCNode*> >&&, std::integral_constant<bool, true>) [206]
                0.00    0.00       4/7           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl::~_Vector_impl() [156]
[143]    0.0    0.00    0.00       7         std::allocator<HCNode*>::~allocator() [143]
                0.00    0.00       7/7           std::__new_allocator<HCNode*>::~__new_allocator() [147]
-----------------------------------------------
                0.00    0.00       1/7           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_M_create_storage(unsigned long) [190]
                0.00    0.00       6/7           void std::vector<HCNode*, std::allocator<HCNode*> >::_M_realloc_insert<HCNode* const&>(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, HCNode* const&) [153]
[144]    0.0    0.00    0.00       7         std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_M_allocate(unsigned long) [144]
                0.00    0.00       7/7           std::allocator_traits<std::allocator<HCNode*> >::allocate(std::allocator<HCNode*>&, unsigned long) [149]
-----------------------------------------------
                0.00    0.00       7/7           std::allocator_traits<std::allocator<HCNode*> >::deallocate(std::allocator<HCNode*>&, HCNode**, unsigned long) [148]
[145]    0.0    0.00    0.00       7         std::__new_allocator<HCNode*>::deallocate(HCNode**, unsigned long) [145]
-----------------------------------------------
                0.00    0.00       7/7           std::allocator_traits<std::allocator<HCNode*> >::allocate(std::allocator<HCNode*>&, unsigned long) [149]
[146]    0.0    0.00    0.00       7         std::__new_allocator<HCNode*>::allocate(unsigned long, void const*) [146]
                0.00    0.00       7/20          std::__new_allocator<HCNode*>::_M_max_size() const [128]
-----------------------------------------------
                0.00    0.00       7/7           std::allocator<HCNode*>::~allocator() [143]
[147]    0.0    0.00    0.00       7         std::__new_allocator<HCNode*>::~__new_allocator() [147]
-----------------------------------------------
                0.00    0.00       7/7           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_M_deallocate(HCNode**, unsigned long) [142]
[148]    0.0    0.00    0.00       7         std::allocator_traits<std::allocator<HCNode*> >::deallocate(std::allocator<HCNode*>&, HCNode**, unsigned long) [148]
                0.00    0.00       7/7           std::__new_allocator<HCNode*>::deallocate(HCNode**, unsigned long) [145]
-----------------------------------------------
                0.00    0.00       7/7           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_M_allocate(unsigned long) [144]
[149]    0.0    0.00    0.00       7         std::allocator_traits<std::allocator<HCNode*> >::allocate(std::allocator<HCNode*>&, unsigned long) [149]
                0.00    0.00       7/7           std::__new_allocator<HCNode*>::allocate(unsigned long, void const*) [146]
-----------------------------------------------
                0.00    0.00       6/6           void std::vector<HCNode*, std::allocator<HCNode*> >::_M_realloc_insert<HCNode* const&>(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, HCNode* const&) [153]
[150]    0.0    0.00    0.00       6         std::vector<HCNode*, std::allocator<HCNode*> >::_M_check_len(unsigned long, char const*) const [150]
                0.00    0.00      24/53          std::vector<HCNode*, std::allocator<HCNode*> >::size() const [124]
                0.00    0.00      12/12          std::vector<HCNode*, std::allocator<HCNode*> >::max_size() const [135]
                0.00    0.00       6/51208       unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [50]
-----------------------------------------------
                0.00    0.00       6/6           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl_data&) [168]
[151]    0.0    0.00    0.00       6         std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl_data const&) [151]
-----------------------------------------------
                0.00    0.00       2/6           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl::_Vector_impl() [166]
                0.00    0.00       2/6           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl::_Vector_impl(std::allocator<HCNode*> const&) [167]
                0.00    0.00       2/6           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl_data&) [168]
[152]    0.0    0.00    0.00       6         std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl_data::_Vector_impl_data() [152]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<HCNode*, std::allocator<HCNode*> >::push_back(HCNode* const&) [111]
[153]    0.0    0.00    0.00       6         void std::vector<HCNode*, std::allocator<HCNode*> >::_M_realloc_insert<HCNode* const&>(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, HCNode* const&) [153]
                0.00    0.00      12/12          std::vector<HCNode*, std::allocator<HCNode*> >::_S_use_relocate() [138]
                0.00    0.00      12/19          std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_M_get_Tp_allocator() [129]
                0.00    0.00      12/360         __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >::base() const [86]
                0.00    0.00      12/12          std::vector<HCNode*, std::allocator<HCNode*> >::_S_relocate(HCNode**, HCNode**, HCNode**, std::allocator<HCNode*>&) [136]
                0.00    0.00       6/6           std::vector<HCNode*, std::allocator<HCNode*> >::_M_check_len(unsigned long, char const*) const [150]
                0.00    0.00       6/119         std::vector<HCNode*, std::allocator<HCNode*> >::begin() [98]
